PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED
7205,48053587,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187204,6645a8,6645,Janovice nad Úhlavou,-84075719,-111143597,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Velni hojny, misty az dominantni vyskyt krvavce na velke plose",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
7206,48053586,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187203,6645c10,6645,Janovice nad Úhlavou,-83906287,-111186033,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
7207,48053585,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187202,6645a7,6645,Janovice nad Úhlavou,-83917142,-11115341,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
7231,48053561,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187180,6645a6,6645,Dolní Lhota u Klatov,-83887515,-111024188,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Hojny vyskyt krvavcu na kulturni secene louce se zcela nevhodnym nacasovanim sece. Pouze jednotlive kvetouci krvavce na okrajich,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
7232,48053560,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187179,6645a5,6645,Dolní Lhota u Klatov,-83862786,-110926816,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Dosti vysoka stanovistni diverzita, lehce zvlneny teren, ostruvkovity ale hojny vyskyt krvavcu. Rezim a termin sece neznamy.",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
7233,48053559,Phengaris nausithous,modrásek bahenní,Motýli,Papoušek Zdeněk,20190712,20190712,NA,7187178,6645a4,6645,Bezděkov u Klatov,-8382828,-11087629,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Zcela nevyhovujici celoplosna seč, provedena cca pocatkem cervence. Pouze jednotlive kvetouci rostliny na okrajich lokality.",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,595,1,NA,1,FALSE
2383,54720633,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220802,20220802,NA,8956761,Švábov,6658,Švábov,-68756481,-113673377,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,610,1,NA,1,FALSE
2505,54720492,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220827,20220827,NA,8956583,PR Starý rybník,6658,Těšenov,-68740533,-113218234,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, okraj vodní plochy",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,610,1,NA,1,FALSE
2389,54720626,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220802,20220802,NA,8956681,Bezděčín,6658,Bezděčín na Moravě,-68590462,-113740531,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: absence či nedostatek péče, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,611,1,NA,1,FALSE
2475,54720527,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220802,20220802,NA,8956675,Spělov,6658,Spělov,-6803652,-11354084,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: absence či nedostatek péče, sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,611,1,NA,1,FALSE
2669,54473936,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20210802,20210802,NA,8795090,Dolní Cerekev,6658,Spělov,-67867422,-113469798,Kolektiv autorů (2022) Monitoring motýlů.,0,15,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 10:5, Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: dominantně",NA,NA,1,20221222,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,611,1,NA,1,FALSE
2410,54720603,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220728,20220728,NA,8956598,Vílanec,6659,Vílanec,-67191894,-113554898,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: absence či nedostatek péče, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,612,1,NA,1,FALSE
2413,54720600,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220728,20220728,NA,8956586,Suchá,6659,Suchá u Jihlavy,-67128984,-113908935,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, Negativní vlivy na lokalitě: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: špatná, Přítomnost rostlin: dominantně",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,612,1,NA,1,FALSE
2474,54720528,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20220728,20220728,NA,8956652,Vílanec,6659,Vílanec,-67089058,-1136896,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: absence či nedostatek péče, expanzní druhy (mimo invazních), sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,612,1,NA,1,FALSE
504,65296312,Phengaris nausithous,modrásek bahenní,Motýli,martin.slepica,20240726,20240726,NA,12671898,6660c,6660,Přímělkov,-66004314,-113817787,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, příkop, zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, vliv: absence či nedostatek péče, nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,613,1,NA,1,FALSE
139,65296876,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671613,Okřešice,6761,Okřešice u Třebíče,-6519544,-1146594,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"příkop, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,614,1,NA,1,FALSE
239,65296721,Phengaris nausithous,modrásek bahenní,Motýli,martin.slepica,20240726,20240726,NA,12671038,6660d,6660,Kouty u Třebíče,-65565972,-114168271,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"příkop, okraj vodní plochy, zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, vliv: absence či nedostatek péče, nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,614,1,NA,1,FALSE
507,65296308,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671652,Budíkovice,6761,Budíkovice,-64976648,-114805465,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, sukcese, eutrofizace či okyselování, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,614,1,NA,1,FALSE
154,65296852,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671147,Rudíkov,6761,Nárameč,-6435371,-114628835,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,615,1,NA,1,FALSE
638,65296121,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671280,Nárameč - Topol,6761,Nárameč,-64256457,-11483269,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,615,1,NA,1,FALSE
168,65296832,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671534,Jasenice,6762,Jasenice,-62958732,-114960352,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, zarůstající louka bez managementu, příkop, okraj vodní plochy",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: sukcese, zalesňování bezlesí, Perspektiva lokality: špatná, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,616,1,NA,1,FALSE
257,65296693,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12671907,Oslava - pod obci,6762,Oslava,-63611754,-114638537,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,616,1,NA,1,FALSE
377,65296510,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,12670978,Tasov,6762,Tasov,-6329227,-11472979,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, vliv: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,616,1,NA,1,FALSE
754,64098489,Phengaris nausithous,modrásek bahenní,Motýli,Křivan Václav,20240810,20240810,NA,11947061,Oslava - pod mostem,6762,Tasov,-63534512,-114632452,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 1:0, vliv: absence či nedostatek péče, sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: žádné",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,616,1,NA,1,FALSE
4090,52600185,Phengaris nausithous,modrásek bahenní,Motýli,Hrnčíř Jan,20210801,20210801,NA,8319050,6663c4,6663,Velká Bíteš,-62518593,-11455416,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,"Částečná seč,",NA,"TTP s pravidelným managementem,okraj vodní plochy",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,617,1,NA,1,FALSE
4091,52600183,Phengaris nausithous,modrásek bahenní,Motýli,Hrnčíř Jan,20210801,20210801,NA,8319049,6663c3,6663,Velká Bíteš,-62352964,-114566663,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,617,1,NA,1,FALSE
4264,52599881,Phengaris nausithous,modrásek bahenní,Motýli,Hrnčíř Jan,20210801,20210801,NA,8318877,6663c2,6663,Velká Bíteš,-62400054,-114576635,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,617,1,NA,1,FALSE
1687,57615717,Phengaris nausithous,modrásek bahenní,Motýli,Antonín Krása,20230717,20230717,NA,9628934,6766b-1 Hádek CHKO,6766,Ochoz u Brna,-58623028,-115577067,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: hojně",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,621,1,NA,1,FALSE
1689,57615715,Phengaris nausithous,modrásek bahenní,Motýli,Antonín Krása,20230717,20230717,NA,9628907,6766b-2 Hádek mimo CHKO,6766,Ochoz u Brna,-58603958,-115570707,Kolektiv autorů (2022) Monitoring motýlů.,0,6,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: hojně",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,621,1,NA,1,FALSE
3048,52997641,Phengaris nausithous,modrásek bahenní,Motýli,Krása Antonín,20220728,20220728,NA,8642910,6766b-1 Hadek,6766,Ochoz u Brna,-58623782,-115576257,Kolektiv autorů (2022) Monitoring motýlů.,0,7,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: hojně",NA,NA,1,20220817,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,621,1,NA,1,FALSE
407,65296472,Phengaris nausithous,modrásek bahenní,Motýli,Fišer Marek,20240729,20240729,NA,12671073,Košíky,6870,Jankovice u Uherského Hradiště,-53976489,-117243663,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"jiný typ biotopu, příkop, TTP s pravidelným managementem-Kombinace vice typu biotopu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,626,1,NA,1,FALSE
634,65296129,Phengaris nausithous,modrásek bahenní,Motýli,Michal Zapletal,20240808,20240808,NA,12670989,6771c2,6771,Kvítkovice u Otrokovic,-53009784,-116647868,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,okraj vodní plochy,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,626,1,NA,1,FALSE
708,64098580,Phengaris nausithous,modrásek bahenní,Motýli,Fišer Marek,20240729,20240729,NA,11947090,Halenkovice,6870,Halenkovice,-53778593,-116943627,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Pastva: extenzivní, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,626,1,NA,1,FALSE
727,64098546,Phengaris nausithous,modrásek bahenní,Motýli,Fišer Marek,20240729,20240729,NA,11947156,Halenkovice,6870,Halenkovice,-53710605,-116909342,Kolektiv autorů (2022) Monitoring motýlů.,0,25,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: dominantně",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,626,1,NA,1,FALSE
4065,52600229,Phengaris nausithous,modrásek bahenní,Motýli,Zapletal Michal,20210814,20210814,NA,8319075,6871a2,6871,Napajedla,-53319013,-116828946,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,100,0,0,0,0,0,0,keep,keep,626,1,NA,1,FALSE
